"type","version","basic__name","basic__rune__isrune","basic__rune__tier","basic__rune__type","basic__gold__base","basic__gold__total","basic__gold__sell","basic__gold__purchasable","basic__group","basic__description","basic__colloq","basic__plaintext","basic__consumed","basic__stacks","basic__depth","basic__consumeOnFull","basic__specialRecipe","basic__inStore","basic__hideFromAll","basic__requiredChampion","basic__requiredAlly","basic__stats__FlatHPPoolMod","basic__stats__rFlatHPModPerLevel","basic__stats__FlatMPPoolMod","basic__stats__rFlatMPModPerLevel","basic__stats__PercentHPPoolMod","basic__stats__PercentMPPoolMod","basic__stats__FlatHPRegenMod","basic__stats__rFlatHPRegenModPerLevel","basic__stats__PercentHPRegenMod","basic__stats__FlatMPRegenMod","basic__stats__rFlatMPRegenModPerLevel","basic__stats__PercentMPRegenMod","basic__stats__FlatArmorMod","basic__stats__rFlatArmorModPerLevel","basic__stats__PercentArmorMod","basic__stats__rFlatArmorPenetrationMod","basic__stats__rFlatArmorPenetrationModPerLevel","basic__stats__rPercentArmorPenetrationMod","basic__stats__rPercentArmorPenetrationModPerLevel","basic__stats__FlatPhysicalDamageMod","basic__stats__rFlatPhysicalDamageModPerLevel","basic__stats__PercentPhysicalDamageMod","basic__stats__FlatMagicDamageMod","basic__stats__rFlatMagicDamageModPerLevel","basic__stats__PercentMagicDamageMod","basic__stats__FlatMovementSpeedMod","basic__stats__rFlatMovementSpeedModPerLevel","basic__stats__PercentMovementSpeedMod","basic__stats__rPercentMovementSpeedModPerLevel","basic__stats__FlatAttackSpeedMod","basic__stats__PercentAttackSpeedMod","basic__stats__rPercentAttackSpeedModPerLevel","basic__stats__rFlatDodgeMod","basic__stats__rFlatDodgeModPerLevel","basic__stats__PercentDodgeMod","basic__stats__FlatCritChanceMod","basic__stats__rFlatCritChanceModPerLevel","basic__stats__PercentCritChanceMod","basic__stats__FlatCritDamageMod","basic__stats__rFlatCritDamageModPerLevel","basic__stats__PercentCritDamageMod","basic__stats__FlatBlockMod","basic__stats__PercentBlockMod","basic__stats__FlatSpellBlockMod","basic__stats__rFlatSpellBlockModPerLevel","basic__stats__PercentSpellBlockMod","basic__stats__FlatEXPBonus","basic__stats__PercentEXPBonus","basic__stats__rPercentCooldownMod","basic__stats__rPercentCooldownModPerLevel","basic__stats__rFlatTimeDeadMod","basic__stats__rFlatTimeDeadModPerLevel","basic__stats__rPercentTimeDeadMod","basic__stats__rPercentTimeDeadModPerLevel","basic__stats__rFlatGoldPer10Mod","basic__stats__rFlatMagicPenetrationMod","basic__stats__rFlatMagicPenetrationModPerLevel","basic__stats__rPercentMagicPenetrationMod","basic__stats__rPercentMagicPenetrationModPerLevel","basic__stats__FlatEnergyRegenMod","basic__stats__rFlatEnergyRegenModPerLevel","basic__stats__FlatEnergyPoolMod","basic__stats__rFlatEnergyModPerLevel","basic__stats__PercentLifeStealMod","basic__stats__PercentSpellVampMod","basic__maps__1","basic__maps__8","basic__maps__10","basic__maps__12","data__|","data__|__name","data__|__description","data__|__colloq","data__|__plaintext","data__|__requiredChampion","data__|__specialRecipe","data__|__stacks","data__|__consumed","data__|__consumeOnFull","data__|__inStore","data__|__hideFromAll","data__|__from__001","data__|__from__002","data__|__from__003","data__|__from__004","data__|__from__005","data__|__from__006","data__|__into__001","data__|__into__002","data__|__into__003","data__|__into__004","data__|__into__005","data__|__into__006","data__|__into__007","data__|__into__008","data__|__into__009","data__|__into__010","data__|__into__011","data__|__into__012","data__|__into__013","data__|__into__014","data__|__into__015","data__|__into__016","data__|__into__017","data__|__into__018","data__|__into__019","data__|__image__full","data__|__image__sprite","data__|__image__group","data__|__image__x","data__|__image__y","data__|__image__w","data__|__image__h","data__|__gold__base","data__|__gold__purchasable","data__|__gold__total","data__|__gold__sell","data__|__tags__001","data__|__tags__002","data__|__tags__003","data__|__tags__004","data__|__tags__005","data__|__tags__006","data__|__tags__007","data__|__tags__008","data__|__tags__009","data__|__tags__010","data__|__tags__011","data__|__tags__012","data__|__tags__013","data__|__maps__11","data__|__maps__12","data__|__maps__21","data__|__maps__22","data__|__stats__PercentAttackSpeedMod","data__|__stats__FlatPhysicalDamageMod","data__|__stats__PercentLifeStealMod","data__|__effect__Effect1Amount","data__|__effect__Effect2Amount","data__|__effect__Effect3Amount","data__|__effect__Effect4Amount","data__|__effect__Effect5Amount","data__|__effect__Effect6Amount","data__|__effect__Effect7Amount","data__|__effect__Effect8Amount","data__|__effect__Effect9Amount","data__|__effect__Effect10Amount","data__|__effect__Effect11Amount","data__|__effect__Effect12Amount","data__|__effect__Effect13Amount","data__|__effect__Effect14Amount","data__|__effect__Effect15Amount","data__|__effect__Effect16Amount","data__|__effect__Effect17Amount","data__|__effect__Effect18Amount","data__|__stats__FlatSpellBlockMod","data__|__stats__FlatArmorMod","data__|__stats__FlatMPPoolMod","data__|__stats__FlatMagicDamageMod","data__|__stats__FlatCritChanceMod","data__|__stats__PercentMovementSpeedMod","data__|__stats__FlatHPPoolMod","data__|__stats__FlatHPRegenMod","data__|__depth","data__|__stats__FlatMovementSpeedMod","groups__id","groups__MaxGroupOwnable","tree__header","tree__tags__001","tree__tags__002","tree__tags__003","tree__tags__004","tree__tags__005","tree__tags__006","tree__tags__007","tree__tags__008","tree__tags__009","tree__tags__010"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3070","Tear of the Goddess","<mainText><stats><attention>240</attention> Mana</stats><br><li><passive>Focus:</passive> Attacks deal an additional <physicalDamage>5 physical damage</physicalDamage> to Minions.<li><passive>Mana Charge:</passive> Strike a target with an Ability to consume a charge and gain <scaleMana>3 bonus Mana</scaleMana>, doubled if the target is a champion. Grants a maximum of 360 Mana.<br><br><rules>Gain a new <passive>Mana Charge</passive> every 8 seconds (max 4).</rules></mainText><br>","","Increases maximum Mana as Mana is spent","","","","","","","","","","","","","","3003","3004","","","","","","","","","","","","","","","","","","3070.png","item0.png","item","144","336","48","48","400","True","400","280","Mana","ManaRegen","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","240","","","","","","","","3091","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3071","Black Cleaver","<mainText><stats><attention>40</attention> Attack Damage<br><attention>450</attention> Health<br><attention>25</attention> Ability Haste</stats><br><li><passive>Carve:</passive> Dealing physical damage to a champion applies a stack of <scaleArmor>5% Armor reduction</scaleArmor> for 6 seconds (max <scaleArmor>30% Armor reduction</scaleArmor>).<li><passive>Rage:</passive> Dealing physical damage to a champion grants 3 Move Speed per stack of <unique>Carve</unique> on them for 2 seconds.</mainText><br>",";bc","Dealing physical damage to enemy champions reduces their Armor","","","","","","","","3133","3067","1036","","","","","","","","","","","","","","","","","","","","","","","3071.png","item0.png","item","192","336","48","48","850","True","3100","2170","Health","Damage","CooldownReduction","OnHit","NonbootsMovement","ArmorPenetration","AbilityHaste","","","","","","","True","True","True","False","","40","","-0.2","0.05","6","6","0.3","0","0","0","0","0.01","","","","","","","","","","","","","","","450","","3","","3094","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3072","Bloodthirster","<mainText><stats><attention>55</attention> Attack Damage<br><attention>20%</attention> Critical Strike Chance<br><attention>20%</attention> Life Steal</stats><br><li><passive>Ichorshield:</passive> Life Steal from Attacks can now overheal you. Excess Health is stored as a <shield>50 - 350 (based on level) Shield</shield> that decays slowly if you haven't dealt or taken damage in the last 25 seconds.</mainText><br>",";bt","Grants Attack Damage, Life Steal and Life Steal now overheals","","","","","","","","1038","1018","1053","","","","","","","","","","","","","","","","","","","","","","","3072.png","item0.png","item","240","336","48","48","600","True","3400","2380","Damage","CriticalStrike","LifeSteal","","","","","","","","","","","True","True","True","False","","55","0.2","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","3","","3095","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3074","Ravenous Hydra","<mainText><stats><attention>65</attention> Attack Damage<br><attention>20</attention> Ability Haste<br><attention>10%</attention> Omnivamp</stats><br><li><passive>Cleave:</passive> Attacks and Abilities deal up to <physicalDamage>(60% Attack Damage) physical damage</physicalDamage> to other enemies near target hit.<br><br><rules>Deals a minimum of (12% Attack Damage) damage to units at the end of its range, can only hit each target once per Attack or Ability, and doesn't trigger off of periodic damage.<br>Cleave does not trigger on structures. </rules><br></mainText><br>",";","Melee attacks hit nearby enemies, dealing damage and restoring Health","","","","","","","","3077","1053","3133","","","","","","","","","","","","","","","","","","","","","","","3074.png","item0.png","item","288","336","48","48","100","True","3300","2310","Damage","LifeSteal","CooldownReduction","SpellVamp","AbilityHaste","","","","","","","","","True","True","True","False","","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","3100","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3075","Thornmail","<mainText><stats><attention>350</attention> Health<br><attention>60</attention> Armor</stats><br><li><passive>Thorns:</passive> When struck by an Attack, deal <magicDamage>(10 + 10% bonus Armor) magic damage</magicDamage> to the attacker and apply 40% <status>Grievous Wounds</status> for 3 seconds if they are a champion. Immobilizing enemy champions also applies 60% <status>Grievous Wounds</status> for 3 seconds.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>","","","","","","","","","","3076","1011","","","","","","","","","","","","","","","","","","","","","","","","3075.png","item0.png","item","336","336","48","48","1000","True","2700","1890","Health","Armor","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","60","","","","","350","","3","","3102","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3076","Bramble Vest","<mainText><stats><attention>30</attention> Armor</stats><br><li><passive>Thorns:</passive> When struck by an Attack, deal <magicDamage>3 magic damage</magicDamage> to the attacker and apply <status>40% Grievous Wounds</status> for 3 seconds if they are a champion.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>","","","","","","","","","","1029","1029","","","","","3075","","","","","","","","","","","","","","","","","","","3076.png","item0.png","item","384","336","48","48","200","True","800","560","Armor","","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","30","","","","","","","2","","3107","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3077","Tiamat","<mainText><stats><attention>25</attention> Attack Damage</stats><br><li><passive>Cleave:</passive> Attacks deal up to <physicalDamage>(60% Attack Damage) physical damage</physicalDamage> to other nearby enemies. <br><br><rules>Minimum of (12% Attack Damage) damage to enemies furthest away.<br>Cleave does not trigger on structures. </rules></mainText><br>",";","Melee attacks hit nearby enemies","","","","","","","","1037","","","","","","3074","3748","","","","","","","","","","","","","","","","","","3077.png","item0.png","item","432","336","48","48","325","True","1200","840","Damage","","","","","","","","","","","","","True","True","True","False","","25","","0.2","0.6","","","","","","","","","","","","","","","","","","","","","","","","","2","","3109","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3078","Trinity Force","<mainText><stats><attention>35</attention> Attack Damage<br><attention>30%</attention> Attack Speed<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste</stats><br><li><passive>Threefold Strike:</passive> Attacks grant <speed>20 Move Speed</speed> for 3 seconds. If the target is a champion, increase your <scaleAD>base Attack Damage by 6%</scaleAD> for 3 seconds, stacking up to 5 times (Max increase <scaleAD>30% AD</scaleAD>).<li><passive>Spellblade:</passive> After using an Ability, your next Attack is enhanced with an additional <physicalDamage>(200% base Attack Damage) physical damage</physicalDamage> <OnHit>On-Hit</OnHit> (1.5s cooldown). <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>3</attention> Attack Damage,  <attention>3</attention> Ability Haste, and <attention> 3</attention> Move Speed</mainText><br>",";triforce;tons of damage","Tons of Damage","","","","","","","","3057","3051","3067","","","","","","","","","","","","","","","","","","","","","","","3078.png","item0.png","item","0","384","48","48","733","True","3333","2333","Health","Damage","AttackSpeed","CooldownReduction","OnHit","NonbootsMovement","AbilityHaste","","","","","","","True","True","True","False","0.3","35","","25","60","2","1.5","1.5","","","","","","","","","","","","","","","","","","","","200","","3","","3110","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3082","Warden's Mail","<mainText><stats><attention>40</attention> Armor</stats><br><li><passive>Rock Solid:</passive> Reduce incoming damage from Attacks by up to 5 + (0.35% max Health), capped at 40% of the attack's damage.</mainText><br>","","","","","","","","","","1029","1029","","","","","3110","3143","","","","","","","","","","","","","","","","","","3082.png","item0.png","item","48","384","48","48","400","True","1000","700","Armor","","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","2","","3115","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3083","Warmog's Armor","<mainText><stats><attention>800</attention> Health<br><attention>10</attention> Ability Haste<br><attention>200%</attention> Base Health Regen</stats><br><li><passive>Warmog's Heart:</passive> If you have at least 1100 bonus Health, restore <healing>5% max Health</healing> per second if damage hasn't been taken within 6 seconds (3 seconds for non-Champions).</mainText><br>",";","Grants massive Health and Health Regen","","","","","","","","1011","3067","3801","","","","","","","","","","","","","","","","","","","","","","","3083.png","item0.png","item","96","384","48","48","650","True","3000","2100","Health","HealthRegen","CooldownReduction","AbilityHaste","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","800","","3","","3116","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3085","Runaan's Hurricane","<mainText><stats><attention>45%</attention> Attack Speed<br><attention>20%</attention> Critical Strike Chance<br><attention>7%</attention> Move Speed</stats><br><li><passive>Wind's Fury:</passive> When Attacking, bolts are fired at up to 2 enemies near the target, each dealing <physicalDamage>(40% Attack Damage) physical damage</physicalDamage>. Bolts apply On-Hit effects and can Critically Strike.<br><br><rules>Item is for Ranged champions only.</rules></mainText><br>",";","Ranged attacks fire two bolts at nearby enemies","","","","","","","","1042","3086","1042","","","","","","","","","","","","","","","","","","","","","","","3085.png","item0.png","item","144","384","48","48","950","True","2600","1820","CriticalStrike","AttackSpeed","OnHit","NonbootsMovement","","","","","","","","","","True","True","True","False","0.45","","","0","40","2","0","40","1","","","","","","","","","","","","","","","","","0.2","0.07","","","3","","3142","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3086","Zeal","<mainText><stats><attention>18%</attention> Attack Speed<br><attention>15%</attention> Critical Strike Chance</stats><br><li><passive>Zealous:</passive> Gain <speed>7% Move Speed</speed>.</mainText><br>",";","Slight bonuses to Critical Strike Chance, Movement Speed and Attack Speed","","","","","","","","1018","1042","","","","","3085","3033","3046","3094","4403","","","","","","","","","","","","","","","3086.png","item0.png","item","192","384","48","48","150","True","1050","735","AttackSpeed","CriticalStrike","NonbootsMovement","","","","","","","","","","","True","True","True","False","0.18","","","0.07","","","","","","","","","","","","","","","","","","","","","","0.15","","","","2","","3143","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3089","Rabadon's Deathcap","<mainText><stats><attention>120</attention> Ability Power</stats><br><li><passive>Magical Opus:</passive> Increases your total <scaleAP>Ability Power by 35%</scaleAP>.</mainText><br>",";dc;banksys;hat","Massively increases Ability Power","","","","","","","","1058","1058","","","","","","","","","","","","","","","","","","","","","","","","3089.png","item0.png","item","240","384","48","48","1100","True","3600","2520","SpellDamage","","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","120","","","","","2","","3153","1","","","","","","","","","","",""
